Time,0.3 µm,0.5 µm,1.0 µm,2.5 µm,5.0 µm,10 µm,Temp,RH,Smooth,None
1265997000,216,66,8,0,0,0,32.22,0.42,265.8,0
1265997060,258,76,12,0,0,0,32.19,0.41,265.38,0
1265997120,258,76,12,0,0,0,32.2,0.41,264.36,0
1265997180,252,66,8,0,0,0,32.2,0.42,263.1,0
1265997240,252,66,8,0,0,0,32.15,0.41,261.84,0
1265997240,282,76,2,0,0,0,32.15,0.41,262.08,0
1265997300,282,76,2,0,0,0,32.14,0.41,262.32,0
1265997360,282,86,22,0,0,0,32.14,0.39,262.92,0
1265997420,282,86,22,0,0,0,32.12,0.4,263.52,0
1265997480,252,74,16,2,0,0,32.13,0.38,263.22,0
1265997540,252,74,16,2,0,0,32.11,0.37,262.92,0
1265997600,288,88,20,0,0,0,32.05,0.36,262.44,0
1265997660,288,88,20,0,0,0,32.05,0.35,261.96,0
1265997720,264,80,14,2,0,0,32.03,0.34,261.78,0
1265997780,264,80,14,2,0,0,32,0.31,261.6,0
1265997840,300,88,16,0,0,0,32.01,0.32,262.68,0
1265997900,300,88,16,0,0,0,31.99,0.31,263.76,0
1265997960,297,76,8,0,0,0,31.99,0.3,265.38,0
1265998020,297,76,8,0,0,0,31.98,0.29,267,0
1265998080,318,84,14,2,0,0,31.98,0.28,267.84,0
1265998140,318,84,14,2,0,0,31.98,0.29,268.68,0
1265998200,174,52,4,0,0,0,31.96,0.28,266.34,0
1265998260,174,52,4,0,0,0,31.92,0.26,264,0
1265998320,342,98,2,0,0,0,31.89,0.24,266.28,0
1265998380,342,98,2,0,0,0,31.9,0.23,268.56,0
1265998440,303,95,20,0,0,0,31.9,0.22,269.22,0
1265998500,303,95,20,0,0,0,31.85,0.18,269.88,0
1265998560,294,82,4,0,0,0,31.86,0.17,270.36,0
1265998620,294,82,4,0,0,0,31.85,0.16,270.84,0
1265998680,234,68,10,0,0,0,31.83,0.16,271.2,0
1265998740,234,68,10,0,0,0,31.83,0.14,271.56,0
1265998800,318,94,4,0,0,0,31.82,0.15,274.08,0
1265998860,318,94,4,0,0,0,31.83,0.14,276.6,0
1265998920,237,75,12,2,0,0,31.81,0.08,276.66,0
1265998980,237,75,12,2,0,0,31.8,0.12,276.72,0
1265999040,327,96,10,0,0,0,31.8,0.09,278.82,0
1265999100,327,96,10,0,0,0,31.81,0.1,280.92,0
1265999160,300,88,18,0,0,0,31.82,0.08,281.64,0
1265999220,300,88,18,0,0,0,31.82,0.09,282.36,0
1265999280,333,84,8,0,0,0,31.83,0.09,283.68,0
1265999340,333,84,8,0,0,0,31.82,0.06,285,0
1265999340,276,80,20,4,2,2,31.84,0.05,282.42,0
1265999400,276,80,20,4,2,2,31.84,0.05,279.84,0
1265999460,246,66,10,0,0,0,31.85,0.05,279.12,0
1265999520,246,66,10,0,0,0,31.89,0.09,278.4,0
1265999580,339,103,18,0,0,0,31.88,0.05,279.78,0
1265999640,339,103,18,0,0,0,31.88,0.08,281.16,0
1265999760,327,95,18,0,0,0,31.88,0.06,282,0
1265999820,288,80,10,0,0,0,31.89,0.07,283.44,0
1265999880,288,80,10,0,0,0,31.92,0.08,284.88,0
1265999940,324,86,16,0,0,0,31.93,0.09,286.2,0
1266000000,324,86,16,0,0,0,31.93,0.08,287.52,0
1266000060,309,97,10,0,0,0,31.98,0.08,288.66,0
1266000060,309,97,10,0,0,0,31.97,0.07,289.8,0
1266000120,342,112,14,0,0,0,31.96,0.08,291,0
1266000180,342,112,14,0,0,0,31.95,0.06,292.2,0
1266000240,276,84,24,4,2,0,31.96,0.06,292.08,0
1266000300,276,84,24,4,2,0,31.96,0.06,291.96,0
1266000360,309,84,26,2,0,0,31.98,0.05,293.1,0
1266000420,309,84,26,2,0,0,31.97,0.05,294.24,0
1266000480,348,108,20,4,2,0,31.96,0.05,295.44,0
1266000540,348,108,20,4,2,0,31.96,0.05,296.64,0
1266000600,300,90,16,4,2,0,31.98,0.08,297.36,0
1266000660,300,90,16,4,2,0,31.98,0.04,298.08,0
1266000720,330,98,22,0,0,0,32.01,0.05,298.68,0
1266000780,330,98,22,0,0,0,32,0.05,299.28,0
1266000840,240,60,4,0,0,0,31.99,0.04,298.14,0
1266000900,240,60,4,0,0,0,31.99,0.03,297,0
1266000960,282,86,4,0,0,0,31.99,0.05,296.28,0
1266001020,282,86,4,0,0,0,32.01,0.05,295.56,0
1266001080,282,72,12,0,0,0,32.01,0.03,297.72,0
1266001140,282,72,12,0,0,0,31.99,0,299.88,0
1266001200,246,72,12,2,2,0,32.02,0.02,297.96,0
1266001260,246,72,12,2,2,0,32.03,0.01,296.04,0
1266001320,300,78,18,0,0,0,32.01,0,295.98,0
1266001380,300,78,18,0,0,0,32.03,0.01,295.92,0
1266001440,330,100,26,0,0,0,32.04,0.02,296.64,0
1266001500,330,100,26,0,0,0,32.02,0,297.36,0
1266001560,312,94,18,2,0,0,32.04,0.02,298.92,0
1266001620,312,94,18,2,0,0,32.07,0.03,300.48,0
1266001680,264,70,10,0,0,0,32.04,0,299.4,0
1266001740,264,70,10,0,0,0,32.05,0,298.32,0
1266001800,270,74,12,0,0,0,32.1,0.01,298.98,0
1266001860,270,74,12,0,0,0,32.1,0.01,299.64,0
1266001920,294,94,4,0,0,0,32.09,0.02,298.98,0
1266001980,294,94,4,0,0,0,32.09,0.02,298.32,0
1266002040,198,62,6,2,0,0,32.12,0.02,296.28,0
1266002100,198,62,6,2,0,0,32.11,0.01,294.24,0
1266002100,282,74,14,2,2,0,32.13,0.01,293.22,0
1266002160,282,74,14,2,2,0,32.13,0.01,292.2,0
1266002220,315,93,12,0,0,0,32.15,0.02,292.98,0
1266002280,315,93,12,0,0,0,32.14,0.02,293.76,0
1266002340,309,96,22,0,0,0,32.15,0.01,295.02,0
1266002400,309,96,22,0,0,0,32.13,0.01,296.28,0
1266002460,348,102,16,4,0,0,32.15,0.02,296.46,0
1266002520,348,102,16,4,0,0,32.12,0.04,296.64,0
1266002580,420,122,16,2,0,0,32.14,0.05,298.86,0
1266002640,420,122,16,2,0,0,32.15,0.05,300.72,0
1266002700,333,103,24,0,0,0,32.14,0.04,301.62,0
1266002760,333,103,24,0,0,0,32.14,0.06,302.52,0
1266002820,270,70,10,2,0,0,32.13,0.08,301.44,0
1266002880,270,70,10,2,0,0,32.12,0.07,300.36,0
1266002940,306,94,10,0,0,0,32.13,0.08,300.3,0
1266003000,306,94,10,0,0,0,32.13,0.09,300.24,0
1266003060,318,90,14,0,0,0,32.12,0.08,299.76,0
1266003120,318,90,14,0,0,0,32.11,0.08,299.28,0
1266003180,375,94,14,0,0,0,32.12,0.11,301.26,0
1266003240,375,94,14,0,0,0,32.1,0.11,303.24,0
1266003300,294,86,14,0,0,0,32.12,0.11,302.94,0
1266003360,294,86,14,0,0,0,32.11,0.11,302.64,0
1266003420,240,74,2,0,0,0,32.09,0.12,300.48,0
1266003480,240,74,2,0,0,0,32.1,0.12,298.32,0
1266003540,351,103,14,0,0,0,32.11,0.12,299.34,0
1266003600,351,103,14,0,0,0,32.11,0.12,300.36,0
1266003660,294,86,10,0,0,0,32.14,0.14,299.64,0
1266003720,294,86,10,0,0,0,32.12,0.13,298.92,0
1266003780,306,88,12,0,0,0,32.12,0.14,300.24,0
1266003840,306,88,12,0,0,0,32.13,0.15,301.56,0
1266003900,288,88,6,2,2,0,32.13,0.14,301.68,0
1266003960,288,88,6,2,2,0,32.11,0.16,301.8,0
1266004020,216,58,20,0,0,0,32.09,0.18,300.48,0
1266004080,216,58,20,0,0,0,32.08,0.21,299.16,0
1266004140,354,106,16,0,0,0,32.1,0.18,301.32,0
1266004200,354,106,16,0,0,0,32.1,0.2,303.48,0
1266004200,282,74,6,0,0,0,32.1,0.2,303.12,0
1266004260,282,74,6,0,0,0,32.13,0.2,302.76,0
1266004320,270,84,12,2,0,0,32.08,0.22,301.56,0
1266004380,270,84,12,2,0,0,32.08,0.24,300.36,0
1266004440,306,92,12,0,0,0,32.08,0.25,300.24,0
1266004500,306,92,12,0,0,0,32.1,0.25,300.12,0
1266004560,282,82,10,0,0,0,32.11,0.24,300.48,0
1266004620,282,82,10,0,0,0,32.12,0.27,300.84,0
1266004680,279,87,16,0,0,0,32.13,0.24,301.02,0
1266004740,279,87,16,0,0,0,32.11,0.27,301.2,0
1266004800,306,96,12,0,0,0,32.12,0.28,301.44,0
1266004860,306,96,12,0,0,0,32.13,0.3,301.68,0
1266004920,345,109,16,2,0,0,32.13,0.3,304.62,0
1266004980,345,109,16,2,0,0,32.14,0.28,307.56,0
1266005040,288,80,20,0,0,0,32.14,0.31,307.68,0
1266005100,288,80,20,0,0,0,32.13,0.31,307.8,0
1266005160,309,97,26,0,0,0,32.14,0.31,307.68,0
1266005220,309,97,26,0,0,0,32.15,0.32,307.56,0
1266005280,330,87,20,0,0,0,32.15,0.33,307.98,0
1266005340,330,87,20,0,0,0,32.16,0.32,308.4,0
1266005400,216,58,8,0,0,0,32.16,0.34,305.76,0
1266005460,216,58,8,0,0,0,32.17,0.33,303.12,0
1266005520,306,88,10,0,0,0,32.18,0.34,300.84,0
1266005580,306,88,10,0,0,0,32.19,0.33,298.56,0
1266005640,345,94,12,4,0,0,32.24,0.31,298.8,0
1266005700,345,94,12,4,0,0,32.24,0.33,299.04,0
1266005760,381,121,26,4,0,0,32.24,0.33,301.26,0
1266005820,381,121,26,4,0,0,32.26,0.32,303.48,0
1266005880,366,106,20,0,0,0,32.25,0.33,304.68,0
1266005940,366,106,20,0,0,0,32.24,0.34,305.88,0
1266006000,330,92,22,2,2,0,32.23,0.34,306.12,0
1266006060,330,92,22,2,2,0,32.24,0.34,306.36,0
1266006120,342,102,22,0,0,0,32.23,0.36,305.7,0
1266006180,342,102,22,0,0,0,32.2,0.36,305.04,0
1266006240,351,103,14,2,2,2,32.19,0.37,306.18,0
1266006300,351,103,14,2,2,2,32.18,0.38,307.32,0
1266006360,276,80,10,0,0,0,32.16,0.42,308.04,0
1266006360,276,80,10,0,0,0,32.14,0.42,308.76,0
1266006420,282,76,6,0,0,0,32.1,0.45,307.38,0
1266006480,282,76,6,0,0,0,32.1,0.47,306,0
1266006540,309,80,18,0,0,0,32.09,0.46,306.3,0
1266006600,309,80,18,0,0,0,32.1,0.48,306.6,0
1266006660,330,98,24,2,0,0,32.07,0.5,307.08,0
1266006720,330,98,24,2,0,0,32.07,0.5,307.56,0
1266006780,330,100,14,0,0,0,32.04,0.52,308.4,0
1266006840,330,100,14,0,0,0,32.05,0.53,309.24,0
1266006900,294,94,16,2,2,2,32.05,0.51,310.8,0
1266006960,294,94,16,2,2,2,32.04,0.53,312.36,0
1266007020,300,78,10,0,0,0,32.03,0.54,311.28,0
1266007080,300,78,10,0,0,0,31.98,0.56,310.2,0
1266007140,321,90,16,0,0,0,31.97,0.57,310.98,0
1266007200,321,90,16,0,0,0,31.95,0.58,311.76,0
1266007260,351,96,14,0,0,0,31.96,0.58,313.38,0
1266007320,351,96,14,0,0,0,31.95,0.57,315,0
1266007380,264,78,12,0,0,0,31.97,0.59,314.16,0
1266007440,264,78,12,0,0,0,31.97,0.59,313.32,0
1266007500,348,100,22,0,0,0,31.97,0.6,314.64,0
1266007560,348,100,22,0,0,0,31.98,0.59,315.96,0
1266007620,258,70,8,0,0,0,31.98,0.59,315.54,0
1266007680,258,70,8,0,0,0,31.96,0.62,315.12,0
1266007740,306,88,12,2,2,2,31.96,0.63,315.12,0
1266007800,306,88,12,2,2,2,31.98,0.65,315.12,0
1266007860,351,96,10,2,0,0,31.96,0.66,315.24,0
1266007920,351,96,10,2,0,0,31.99,0.66,315.36,0
1266007980,321,88,14,0,0,0,31.98,0.66,316.02,0
1266008040,339,94,12,0,0,0,31.99,0.67,317.04,0
1266008100,318,86,16,0,0,0,32,0.67,317.22,0
1266008160,288,84,16,0,0,0,32.03,0.66,316.8,0
1266008220,330,98,24,0,0,0,32.04,0.67,316.8,0
1266008280,336,100,22,0,0,0,32.04,0.69,316.92,0
1266008340,342,103,20,2,0,0,32.04,0.7,319.44,0
1266008400,318,99,20,2,0,0,32.07,0.69,321.48,0
1266008460,366,109,12,2,0,0,32.08,0.68,322.68,0
1266008460,378,113,10,2,0,0,32.1,0.71,324.12,0
1266008520,354,102,14,2,0,0,32.1,0.72,324.3,0
1266008580,360,104,10,2,0,0,32.13,0.71,324.6,0
1266008640,252,72,14,0,0,0,32.12,0.71,322.02,0
1266008700,240,70,14,0,0,0,32.13,0.73,319.2,0
1266008760,378,116,10,0,0,0,32.11,0.73,319.44,0
1266008820,345,107,6,0,0,0,32.11,0.75,319.02,0
1266008880,240,66,14,2,2,2,32.11,0.76,317.22,0
1266008940,264,72,16,2,2,2,32.15,0.75,315.9,0
1266009000,234,60,12,0,0,0,32.17,0.75,313.74,0
1266009060,234,58,12,0,0,0,32.16,0.77,311.58,0
1266009120,264,76,14,0,0,0,32.16,0.76,309.84,0
1266009180,294,84,18,0,0,0,32.16,0.77,308.7,0
1266009240,294,82,20,0,0,0,32.17,0.78,309.06,0
1266009300,288,80,20,2,0,0,32.19,0.78,309.3,0
1266009360,312,94,12,0,0,0,32.22,0.77,309.9,0
1266009420,294,88,12,0,0,0,32.2,0.79,310.14,0
1266009480,330,98,24,4,0,0,32.24,0.79,310.56,0
1266009540,336,100,24,4,0,0,32.24,0.8,311.1,0
1266009600,219,58,8,2,0,0,32.24,0.81,308.88,0
1266009660,174,50,4,0,0,0,32.24,0.82,305.76,0
1266009720,354,112,10,2,0,0,32.23,0.84,306.24,0
1266009780,336,106,10,2,0,0,32.24,0.86,306.36,0
1266009840,285,91,14,6,0,0,32.23,0.85,306.18,0
1266009900,297,95,12,6,0,0,32.23,0.87,306.24,0
1266009960,276,74,12,4,2,0,32.23,0.86,305.76,0
1266010020,282,76,16,4,2,0,32.25,0.85,305.4,0
1266010080,312,88,6,0,0,0,32.27,0.84,305.22,0
1266010140,324,92,6,0,0,0,32.25,0.85,305.28,0
1266010200,324,88,18,0,0,0,32.27,0.85,304.74,0
1266010260,300,86,20,0,0,0,32.26,0.86,303.72,0
1266010320,246,62,8,0,0,0,32.26,0.85,303.36,0
1266010380,246,62,10,0,0,0,32.28,0.84,303,0
1266010440,240,74,8,0,0,0,32.26,0.85,300.84,0
1266010500,258,82,8,0,0,0,32.25,0.85,299.04,0
1266010500,357,111,18,4,2,0,32.24,0.88,301.02,0
1266010560,333,103,18,4,2,0,32.2,0.89,302.52,0
1266010620,228,68,12,2,0,0,32.19,0.91,300.96,0
1266010680,273,83,14,2,0,0,32.17,0.91,300.3,0
1266010740,333,90,18,2,0,0,32.17,0.92,299.94,0
1266010800,321,90,18,4,0,0,32.16,0.93,299.34,0
1266010860,288,90,12,0,0,0,32.15,0.95,298.68,0
1266010920,276,88,12,0,0,0,32.12,0.96,297.42,0
1266010980,258,80,24,2,2,0,32.12,0.97,296.22,0
1266011040,258,80,24,2,2,0,32.1,0.99,295.62,0
1266011100,345,105,20,0,0,0,32.11,0.99,295.92,0
1266011160,345,105,20,0,0,0,32.1,1.01,296.1,0
1266011220,324,96,14,0,0,0,32.07,1.03,295.74,0
1266011280,324,96,14,0,0,0,32.04,1.04,295.86,0
1266011340,327,94,16,2,0,0,32.04,1.05,295.08,0
1266011400,327,94,16,2,0,0,32.02,1.11,294.06,0
1266011460,330,94,14,2,0,0,32,1.11,293.58,0
1266011520,330,94,14,2,0,0,32.02,1.11,292.98,0
1266011580,312,90,18,2,0,0,32.02,1.14,294.18,0
1266011640,312,90,18,2,0,0,32.03,1.15,295.62,0
1266011700,384,110,20,0,0,0,32.05,1.15,295.74,0
1266011760,384,110,20,0,0,0,32.05,1.17,296.52,0
1266011820,294,80,14,4,2,0,32.08,1.18,297.6,0
1266011880,294,80,14,4,2,0,32.08,1.18,298.2,0
1266011940,375,108,8,0,0,0,32.11,1.18,301.02,0
1266012000,375,108,8,0,0,0,32.1,1.21,303.84,0
1266012060,318,96,10,2,0,0,32.12,1.21,304.92,0
1266012120,318,96,10,2,0,0,32.12,1.23,305.4,0
1266012180,381,111,10,2,2,2,32.13,1.23,307.14,0
1266012240,381,111,10,2,2,2,32.13,1.24,309,0
1266012300,348,94,10,0,0,0,32.12,1.26,309.72,0
1266012360,348,94,10,0,0,0,32.13,1.27,310.8,0
1266012420,378,111,18,0,0,0,32.13,1.27,311.76,0
1266012480,378,111,18,0,0,0,32.13,1.31,312.6,0
1266012540,276,78,10,0,0,0,32.14,1.33,313.74,0
1266012600,276,78,10,0,0,0,32.17,1.32,315.78,0
1266012660,330,96,14,2,2,0,32.17,1.33,315.3,0
1266012660,330,96,14,2,2,0,32.16,1.32,315.18,0
1266012720,324,92,20,2,0,0,32.16,1.35,315.96,0
1266012840,354,108,28,0,0,0,32.19,1.34,318.06,0
1266012900,354,108,28,0,0,0,32.2,1.36,319.5,0
1266012960,375,107,28,0,0,0,32.22,1.35,320.76,0
1266013020,375,107,28,0,0,0,32.23,1.35,321.78,0
1266013080,321,91,8,0,0,0,32.23,1.37,321.72,0
1266013140,321,91,8,0,0,0,32.26,1.36,322.14,0
1266013200,270,80,16,2,0,0,32.28,1.37,322.62,0
1266013260,270,80,16,2,0,0,32.29,1.36,323.1,0
1266013320,411,120,10,0,0,0,32.27,1.38,326.52,0
1266013380,411,120,10,0,0,0,32.29,1.38,329.58,0
1266013380,336,98,16,6,2,0,32.27,1.38,329.16,0
1266013440,336,98,16,6,2,0,32.28,1.37,329.22,0
1266013500,297,76,10,0,0,0,32.28,1.37,330.6,0
1266013560,297,76,10,0,0,0,32.28,1.37,331.08,0
1266013620,306,98,16,0,0,0,32.29,1.38,330.54,0
1266013680,306,98,16,0,0,0,32.28,1.4,330.24,0
1266013740,351,106,14,0,0,0,32.27,1.43,331.5,0
1266013800,351,106,14,0,0,0,32.25,1.44,333,0
1266013860,351,111,14,0,0,0,32.25,1.45,334.86,0
1266013920,351,111,14,0,0,0,32.22,1.48,336.72,0
1266013980,315,91,14,2,0,0,32.19,1.5,336.12,0
1266014040,315,91,14,2,0,0,32.18,1.49,335.52,0
1266014100,381,117,28,2,0,0,32.18,1.53,336.66,0
1266014160,381,117,28,2,0,0,32.16,1.54,337.8,0
1266014220,324,90,6,0,0,0,32.15,1.56,337.74,0
1266014280,324,90,6,0,0,0,32.13,1.57,337.68,0
1266014340,246,70,8,2,0,0,32.13,1.63,336,0
1266014400,246,70,8,2,0,0,32.13,1.61,334.32,0
1266014460,318,104,24,4,2,0,32.13,1.63,334.44,0
1266014520,318,104,24,4,2,0,32.11,1.64,334.56,0
1266014580,192,56,8,0,0,0,32.09,1.68,330.72,0
1266014640,192,56,8,0,0,0,32.09,1.69,326.88,0
1266014700,192,56,8,0,0,0,32.08,1.72,324.84,0
1266014760,336,92,24,0,0,0,32.07,1.72,325.68,0
1266014820,258,68,6,0,0,0,32.07,1.74,323.34,0
1266014880,318,86,14,2,2,0,32.07,1.77,322.2,0
1266014940,318,86,14,2,2,0,32.09,1.81,322.2,0
1266015000,294,92,18,2,2,0,32.09,1.79,321.72,0
1266015060,294,92,18,2,2,0,32.09,1.79,319.98,0
1266015120,321,86,16,0,0,0,32.08,1.83,318.78,0
1266015180,321,86,16,0,0,0,32.09,1.82,318.24,0
1266015240,240,64,10,2,0,0,32.11,1.83,316.08,0
1266015300,240,64,10,2,0,0,32.12,1.83,313.32,0
1266015360,240,70,14,0,0,0,32.13,1.82,310.56,0
1266015420,240,70,14,0,0,0,32.14,1.82,309.84,0
1266015420,204,54,8,0,0,0,32.15,1.82,308.4,0
1266015480,204,54,8,0,0,0,32.15,1.85,305.88,0
1266015540,180,52,8,2,0,0,32.16,1.85,302.88,0
1266015600,198,58,10,2,0,0,32.18,1.84,300.36,0
1266015660,360,99,16,2,2,2,32.16,1.85,301.08,0
1266015720,315,86,16,2,2,2,32.18,1.86,300.3,0
1266015780,252,74,18,2,0,0,32.2,1.86,298.26,0
1266015840,228,66,16,2,0,0,32.23,1.86,295.32,0
1266015900,216,66,10,0,0,0,32.25,1.88,292.14,0
1266015960,258,80,12,0,0,0,32.23,1.88,290.88,0
1266016020,192,46,6,0,0,0,32.24,1.91,288.3,0
1266016080,204,52,6,0,0,0,32.24,1.92,286.98,0
1266016140,309,86,12,0,0,0,32.24,1.91,287.76,0
1266016200,285,78,10,0,0,0,32.24,1.92,285.24,0
1266016260,306,80,10,0,0,0,32.25,1.92,283.14,0
1266016320,282,74,8,0,0,0,32.25,1.92,282.06,0
1266016380,180,50,8,2,0,0,32.25,1.93,278.94,0
1266016440,210,60,10,4,0,0,32.25,1.92,277.2,0
1266016500,228,62,12,0,0,0,32.24,1.94,275.82,0
1266016560,285,79,10,0,0,0,32.24,1.96,275.4,0
1266016620,228,62,18,2,0,0,32.26,1.95,273.84,0
1266016680,210,54,14,2,0,0,32.26,1.93,271.02,0
1266016740,216,64,8,2,0,0,32.27,1.94,268.32,0
1266016800,228,66,10,2,0,0,32.29,1.93,265.86,0
1266016860,252,80,12,2,0,0,32.27,1.93,263.88,0
1266016920,276,84,10,2,0,0,32.25,1.97,263.1,0
1266016980,246,66,4,0,0,0,32.23,1.97,261.72,0
1266017040,234,64,6,0,0,0,32.22,1.97,258.78,0
1266017100,222,68,6,0,0,0,32.24,1.98,255.6,0
1266017160,222,68,10,0,0,0,32.23,2,253.56,0
1266017220,222,66,8,0,0,0,32.22,2.01,251.52,0
1266017280,210,60,6,0,0,0,32.18,2.01,250.8,0
1266017340,228,70,8,0,0,0,32.16,2.04,250.44,0
1266017400,204,62,6,0,0,0,32.14,2.05,248.16,0
1266017460,240,68,2,0,0,0,32.14,2.08,246.6,0
1266017520,246,70,4,0,0,0,32.11,2.08,247.68,0
1266017520,240,68,10,4,0,0,32.11,2.11,248.64,0
1266017580,270,76,10,4,0,0,32.08,2.13,250.2,0
1266017640,210,64,20,0,0,0,32.07,2.13,247.68,0
1266017700,222,66,20,0,0,0,32.03,2.16,246.96,0
1266017760,186,52,10,0,0,0,32.05,2.17,244.32,0
1266017820,180,52,8,0,0,0,32.03,2.17,241.56,0
1266017880,174,50,6,0,0,0,32.03,2.21,239.16,0
1266017940,204,58,6,0,0,0,32.01,2.23,237.36,0
1266018000,252,80,14,2,0,0,32,2.21,235.98,0
1266018060,240,76,10,2,0,0,31.98,2.26,234.36,0
1266018120,198,56,10,2,0,0,31.99,2.24,233.52,0
1266018180,204,60,8,0,0,0,31.98,2.27,232.8,0
1266018240,246,66,12,0,0,0,31.97,2.3,232.92,0
1266018300,252,70,12,0,0,0,31.95,2.3,233.16,0
1266018360,150,48,6,0,0,0,31.94,2.32,232.08,0
1266018420,180,56,8,0,0,0,31.92,2.34,231.6,0
1266018480,234,60,10,0,0,0,31.96,2.34,232.68,0
1266018540,234,60,10,0,0,0,31.97,2.34,233.4,0
1266018600,150,44,6,0,0,0,32.01,2.35,229.2,0
1266018660,150,44,6,0,0,0,32.01,2.36,225.9,0
1266018720,234,68,14,0,0,0,32.02,2.37,225.54,0
1266018780,234,68,14,0,0,0,32.04,2.36,225.66,0
1266018840,204,64,16,4,2,2,32.05,2.35,225.42,0
1266018900,204,64,16,4,2,2,32.09,2.32,224.34,0
1266018960,210,70,14,2,2,0,32.09,2.36,224.7,0
1266019020,210,70,14,2,2,0,32.09,2.37,224.82,0
1266019080,228,66,4,2,2,2,32.1,2.38,223.2,0
1266019140,228,66,4,2,2,2,32.12,2.37,222.06,0
1266019200,228,70,12,0,0,0,32.12,2.36,220.5,0
1266019260,228,70,12,0,0,0,32.1,2.37,219.42,0
1266019320,216,54,8,0,0,0,32.13,2.35,220.14,0
1266019380,216,54,8,0,0,0,32.13,2.36,220.26,0
1266019440,180,48,2,0,0,0,32.16,2.35,219.3,0
1266019500,180,48,2,0,0,0,32.15,2.37,217.2,0
1266019560,204,66,14,0,0,0,32.15,2.4,216.72,0
1266019620,204,66,14,0,0,0,32.18,2.4,216.6,0
1266019680,222,68,12,2,0,0,32.17,2.4,216.72,0
1266019740,234,70,14,2,0,0,32.18,2.4,216.84,0
1266019740,186,52,12,0,0,0,32.19,2.4,215.52,0
1266019800,192,54,10,0,0,0,32.19,2.37,213.84,0
1266019860,192,52,10,0,0,0,32.22,2.38,212.76,0
1266019920,168,48,10,0,0,0,32.22,2.37,211.44,0
1266019980,210,60,8,0,0,0,32.18,2.39,211.2,0
1266020040,216,64,8,0,0,0,32.2,2.38,211.08,0
1266020100,162,44,6,2,2,2,32.2,2.4,209.88,0
1266020160,168,50,6,2,2,2,32.2,2.4,209.04,0
1266020220,156,48,6,0,0,0,32.22,2.4,207.6,0
1266020280,150,48,6,0,0,0,32.19,2.4,206.52,0
1266020340,162,48,18,0,0,0,32.18,2.42,204.96,0
1266020400,162,48,18,0,0,0,32.17,2.41,203.28,0
1266020460,156,36,4,0,0,0,32.18,2.42,201.6,0
1266020520,156,36,4,0,0,0,32.16,2.43,199.32,0
1266020580,186,58,12,2,0,0,32.14,2.43,198.84,0
1266020640,186,58,12,2,0,0,32.15,2.45,198.12,0
1266020700,198,60,16,2,0,0,32.11,2.45,198.36,0
1266020760,198,60,16,2,0,0,32.09,2.5,198.72,0
1266020820,180,58,14,0,0,0,32.08,2.52,198.84,0
1266020880,180,58,14,0,0,0,32.05,2.54,198.36,0
1266020940,150,40,2,0,0,0,32.02,2.57,196.32,0
1266021000,150,40,2,0,0,0,32.04,2.55,194.52,0
1266021060,192,56,8,0,0,0,32.01,2.6,194.4,0
1266021120,192,56,8,0,0,0,32.01,2.63,194.16,0
1266021180,186,56,4,0,0,0,31.99,2.63,192.96,0
1266021240,186,56,4,0,0,0,31.97,2.65,191.64,0
1266021300,222,64,6,0,0,0,31.97,2.66,193.08,0
1266021360,222,64,6,0,0,0,31.95,2.69,193.92,0
1266021420,180,56,10,0,0,0,31.96,2.71,192.84,0
1266021480,180,56,10,0,0,0,31.94,2.72,191.76,0
1266021540,168,50,10,0,0,0,31.95,2.72,192.12,0
1266021600,168,48,8,0,0,0,31.93,2.72,192.48,0
1266021660,168,46,4,0,0,0,31.93,2.72,191.16,0
1266021720,168,46,6,0,0,0,31.93,2.75,189.84,0
1266021780,156,46,10,0,0,0,31.92,2.77,188.88,0
1266021840,150,44,8,0,0,0,31.94,2.81,187.8,0
1266021900,180,50,6,0,0,0,31.94,2.82,187.2,0
1266021900,210,58,6,0,0,0,31.96,2.84,187.2,0
1266021960,96,24,0,0,0,0,31.96,2.83,184.56,0
1266022020,90,24,0,0,0,0,31.99,2.85,181.8,0
1266022080,144,38,4,0,0,0,32.01,2.83,180.12,0
1266022140,144,40,4,0,0,0,32.02,2.86,178.44,0
1266022200,216,66,8,2,0,0,32.04,2.85,178.44,0
1266022260,228,68,8,2,0,0,32.04,2.86,178.68,0
1266022320,180,56,6,2,0,0,32.08,2.86,178.68,0
1266022380,174,56,6,2,0,0,32.08,2.88,178.56,0
1266022440,168,42,6,0,0,0,32.1,2.9,177.84,0
1266022500,186,50,4,0,0,0,32.12,2.89,177.48,0
1266022560,192,48,10,2,0,0,32.11,2.9,176.88,0
1266022620,192,48,10,2,0,0,32.15,2.88,176.04,0
1266022680,192,48,10,2,0,0,32.15,2.88,176.16,0
1266022740,162,50,4,0,0,0,32.16,2.91,175.56,0
1266022800,126,40,6,2,0,0,32.17,2.91,174.24,0
1266022860,144,40,6,2,2,0,32.17,2.89,173.76,0
1266022920,144,40,6,2,2,0,32.18,2.89,172.44,0
1266022980,138,40,8,0,0,0,32.18,2.9,170.88,0
1266023040,138,40,8,0,0,0,32.18,2.91,170.4,0
1266023100,120,34,6,2,0,0,32.19,2.91,169.44,0
1266023160,120,34,6,2,0,0,32.19,2.91,168.72,0
1266023220,162,48,8,0,0,0,32.18,2.93,168.96,0
1266023280,162,48,8,0,0,0,32.2,2.91,168.96,0
